Date,Open,High,Low,Close,Volume
2023-11-22,159.78017989771124,159.9249304442638,157.7388481800666,159.60772023367764,1037326
2023-11-23,157.1911203658711,158.94108452650002,156.47609763362289,157.17934300810217,1986715
2023-11-24,159.7184732259716,161.23925181059275,159.29272309820385,159.4955647551023,3905846
2023-11-25,160.11511051066984,161.1373847090973,160.1071466246555,161.07889014302816,4967239
2023-11-26,163.07137759502078,163.97876327826202,161.81357664169147,162.32712977713248,1396712
2023-11-27,164.44805736062827,163.84156053060792,163.0140749917372,163.58382079566104,2605977
2023-11-28,163.68959361714565,164.2295649584855,162.94474732011466,163.55932724996723,4200283
2023-11-29,162.15812015474935,163.25183501957878,160.15876671133023,161.76481850699557,1816142
2023-11-30,162.7614263857376,162.23794741547962,160.8381050700325,161.91642762338302,3220339
2023-12-01,160.9765814689856,162.1980382485969,159.93948880204678,160.5621042003588,3932285
2023-12-02,161.8174217530228,164.17661202310978,161.29167610057246,162.5123436671943,3463941
2023-12-03,162.37080562452365,163.2331643717117,160.78592755574363,162.21822890419003,1752098
2023-12-04,160.78066460337072,160.58000625403866,160.02198650913795,160.567234510605,2421538
2023-12-05,159.77272416990377,160.49853909364884,159.0973646242483,159.924462827299,4135167
2023-12-06,161.2232142070997,161.98417957260173,160.50655354917635,160.75032573585025,3216906
2023-12-07,160.49161065978032,161.58524898629716,159.26057793117295,159.6228766302423,1020918
2023-12-08,158.829572864923,159.2420628931428,156.61620013117948,157.97843583910944,4043963
2023-12-09,158.36748900490153,158.9854174242216,158.102933566702,158.46581026209327,1141245
2023-12-10,158.18221949599223,160.22375481050994,157.90541663697658,158.9557434043107,3982935
2023-12-11,158.9115394514931,159.02182781300016,156.52376453012357,157.94185705356844,1809922
2023-12-12,157.67757661522367,158.55947123263408,156.7860265961423,156.9997804423318,4832293
2023-12-13,156.71320567945358,157.67784159470096,156.32925587778925,157.46388031704706,2471763
2023-12-14,155.40939539928715,156.08976743905646,154.05458606664968,154.56771163405242,2307726
2023-12-15,152.49257680942355,152.83531724265154,149.82693033482414,151.7527840852993,1595552
2023-12-16,150.35357175704658,152.24187965051243,149.3488043493546,150.31589564279443,2222416
2023-12-17,150.0715522108606,150.5727456714481,148.27701623982043,149.88900133937074,4506603
2023-12-18,150.308821878307,151.77606025683463,149.4103633862542,150.51081647056674,4985337
2023-12-19,152.5710521821099,155.32558511548586,153.3747038387562,153.46152890446584,2473238
2023-12-20,154.8472426341617,155.38186760685124,153.91054539968184,155.1768481508699,2794442
2023-12-21,155.46267798813906,156.73142806541594,152.9541644065297,154.85697109094303,3888283
2023-12-22,153.82820272114685,156.19471011973928,153.61571503484498,154.81893867513764,4544783
2023-12-23,152.48087828924432,152.94955406407237,151.17550222700845,152.81387994586203,3372177
2023-12-24,152.57319106105913,153.37878080777088,151.00844074718043,152.77685367387724,2566102
2023-12-25,152.2743276019128,153.61588057332753,151.7433768521391,152.19953639603696,2650487
2023-12-26,153.68468474953866,152.9796747196507,152.42088383689668,152.84497351671314,3782472
2023-12-27,150.88320361834042,152.35485254996104,149.9685496519065,151.1905116296085,1012873
2023-12-28,151.9231110618833,152.92097077199676,151.40714771847743,152.22920465809085,3478357
2023-12-29,155.7696849803155,156.53651351963094,153.61495987836255,155.294682484096,2421972
2023-12-30,154.98159806896192,155.16864625480733,153.27711594038627,155.0771621871823,4176789
2023-12-31,155.32979527726013,157.62365924368493,155.17374287277474,155.88058563138017,1371962
